170216 190417.543|CONFIG|Thread-3|setFileHandlers|Now logging to /home/pc-65304/桌面/pc2/bin/logs directory.
170216 192028.923|INFO|Thread-19|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-3412094066369677909 id JudgementRecord--5207179742885748186
170216 192028.923|INFO|Thread-19|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 13 JUDGED 14 min 874779ms from TEAM21 @ site 1 id Run--9041186784961458988 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192030.828|INFO|Thread-19|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #227 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192046.575|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 192046.577|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #7 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192046.578|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #7 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192046.600|INFO|Thread-21|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #243 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192046.600|INFO|Thread-21|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #243 ) recieveObject
170216 192046.600|INFO|Thread-21|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192046.600|INFO|Thread-21|dumpPacket|    To: TEAM21 @ site 1
170216 192046.601|INFO|Thread-21|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 16 QUEUED_FOR_COMPUTER_JUDGEMENT 14 min 893503ms from TEAM21 @ site 1 id Run-1593541262094722738 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192046.601|INFO|Thread-21|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #243 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192046.601|INFO|Thread-21|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #243 ) handlePacket
170216 192046.601|INFO|Thread-21|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192046.601|INFO|Thread-21|dumpPacket|    To: TEAM21 @ site 1
170216 192046.602|INFO|Thread-21|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 16 QUEUED_FOR_COMPUTER_JUDGEMENT 14 min 893503ms from TEAM21 @ site 1 id Run-1593541262094722738 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192047.397|INFO|Thread-22|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #247 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192047.398|INFO|Thread-22|dumpPacket|Packet RUN_JUDGEMENT (Seq #247 ) recieveObject
170216 192047.398|INFO|Thread-22|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192047.399|INFO|Thread-22|dumpPacket|    To: TEAM21 @ site 1
170216 192047.400|INFO|Thread-22|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192047.401|INFO|Thread-22|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--8680137102055566664
170216 192047.401|INFO|Thread-22|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 16 JUDGED 14 min 893503ms from TEAM21 @ site 1 id Run-1593541262094722738 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192047.402|INFO|Thread-22|info|handlePacket start Packet[RUN_JUDGEMENT] #247 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192047.403|INFO|Thread-22|dumpPacket|Packet RUN_JUDGEMENT (Seq #247 ) handlePacket
170216 192047.403|INFO|Thread-22|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192047.403|INFO|Thread-22|dumpPacket|    To: TEAM21 @ site 1
170216 192047.404|INFO|Thread-22|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192047.404|INFO|Thread-22|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--8680137102055566664
170216 192047.404|INFO|Thread-22|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 16 JUDGED 14 min 893503ms from TEAM21 @ site 1 id Run-1593541262094722738 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192047.434|INFO|Thread-21|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #243 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192048.645|INFO|Thread-22|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #247 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192200.625|INFO|Thread-23|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #253 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 192200.626|INFO|Thread-23|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #253 ) recieveObject
170216 192200.626|INFO|Thread-23|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192200.627|INFO|Thread-23|dumpPacket|    To: SERVER0 @ site 0
170216 192200.627|INFO|Thread-23|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 2 ANSWERED from TEAM26 @ site 1 at 13 id=Clarification--1256308375025490914
170216 192200.628|INFO|Thread-23|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
170216 192200.628|INFO|Thread-23|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String youdd -> wedd
170216 192200.629|INFO|Thread-23|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #253 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 192200.629|INFO|Thread-23|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #253 ) handlePacket
170216 192200.630|INFO|Thread-23|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192200.630|INFO|Thread-23|dumpPacket|    To: SERVER0 @ site 0
170216 192200.631|INFO|Thread-23|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 2 ANSWERED from TEAM26 @ site 1 at 13 id=Clarification--1256308375025490914
170216 192200.631|INFO|Thread-23|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
170216 192200.632|INFO|Thread-23|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String youdd -> wedd
170216 192220.957|INFO|Thread-23|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #253 SERVER0 @ site 1 -> SERVER0 @ site 0
170216 192933.191|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 192933.192|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #8 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192933.193|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #8 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192933.216|INFO|Thread-25|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #341 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192933.217|INFO|Thread-25|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #341 ) recieveObject
170216 192933.217|INFO|Thread-25|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192933.218|INFO|Thread-25|dumpPacket|    To: TEAM21 @ site 1
170216 192933.218|INFO|Thread-25|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 31 QUEUED_FOR_COMPUTER_JUDGEMENT 23 min 1420124ms from TEAM21 @ site 1 id Run--2236361878909211752 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192933.218|INFO|Thread-25|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #341 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192933.219|INFO|Thread-25|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #341 ) handlePacket
170216 192933.219|INFO|Thread-25|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192933.220|INFO|Thread-25|dumpPacket|    To: TEAM21 @ site 1
170216 192933.220|INFO|Thread-25|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 31 QUEUED_FOR_COMPUTER_JUDGEMENT 23 min 1420124ms from TEAM21 @ site 1 id Run--2236361878909211752 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192933.797|INFO|Thread-26|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #345 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192933.798|INFO|Thread-26|dumpPacket|Packet RUN_JUDGEMENT (Seq #345 ) recieveObject
170216 192933.802|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192933.802|INFO|Thread-26|dumpPacket|    To: TEAM21 @ site 1
170216 192933.802|INFO|Thread-26|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192933.803|INFO|Thread-26|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-7341926479036818197
170216 192933.803|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 31 JUDGED 23 min 1420124ms from TEAM21 @ site 1 id Run--2236361878909211752 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192933.803|INFO|Thread-26|info|handlePacket start Packet[RUN_JUDGEMENT] #345 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192933.803|INFO|Thread-26|dumpPacket|Packet RUN_JUDGEMENT (Seq #345 ) handlePacket
170216 192933.803|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192933.803|INFO|Thread-26|dumpPacket|    To: TEAM21 @ site 1
170216 192933.803|INFO|Thread-26|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192933.803|INFO|Thread-26|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-7341926479036818197
170216 192933.804|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 31 JUDGED 23 min 1420124ms from TEAM21 @ site 1 id Run--2236361878909211752 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192935.459|INFO|Thread-26|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #345 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192938.990|INFO|Thread-25|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #341 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192957.492|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 192957.493|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #9 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192957.493|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #9 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 192957.507|INFO|Thread-28|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #359 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192957.507|INFO|Thread-28|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #359 ) recieveObject
170216 192957.507|INFO|Thread-28|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192957.508|INFO|Thread-28|dumpPacket|    To: TEAM21 @ site 1
170216 192957.508|INFO|Thread-28|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 34 QUEUED_FOR_COMPUTER_JUDGEMENT 24 min 1444418ms from TEAM21 @ site 1 id Run-8621377548298775410 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192957.508|INFO|Thread-28|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #359 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192957.508|INFO|Thread-28|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #359 ) handlePacket
170216 192957.509|INFO|Thread-28|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192957.509|INFO|Thread-28|dumpPacket|    To: TEAM21 @ site 1
170216 192957.509|INFO|Thread-28|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 34 QUEUED_FOR_COMPUTER_JUDGEMENT 24 min 1444418ms from TEAM21 @ site 1 id Run-8621377548298775410 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192957.819|INFO|Thread-29|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #363 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192957.819|INFO|Thread-29|dumpPacket|Packet RUN_JUDGEMENT (Seq #363 ) recieveObject
170216 192957.819|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192957.820|INFO|Thread-29|dumpPacket|    To: TEAM21 @ site 1
170216 192957.820|INFO|Thread-29|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192957.820|INFO|Thread-29|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE4 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--6569424769232538592
170216 192957.820|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 34 JUDGED 24 min 1444418ms from TEAM21 @ site 1 id Run-8621377548298775410 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192957.821|INFO|Thread-29|info|handlePacket start Packet[RUN_JUDGEMENT] #363 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 192957.821|INFO|Thread-29|dumpPacket|Packet RUN_JUDGEMENT (Seq #363 ) handlePacket
170216 192957.821|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 192957.821|INFO|Thread-29|dumpPacket|    To: TEAM21 @ site 1
170216 192957.821|INFO|Thread-29|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 192957.821|INFO|Thread-29|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE4 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--6569424769232538592
170216 192957.822|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 34 JUDGED 24 min 1444418ms from TEAM21 @ site 1 id Run-8621377548298775410 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 192958.989|INFO|Thread-29|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #363 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193000.054|INFO|Thread-28|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #359 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193019.240|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193019.241|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #10 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193019.242|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #10 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193019.260|INFO|Thread-31|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #365 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193019.260|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #365 ) recieveObject
170216 193019.260|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193019.261|INFO|Thread-31|dumpPacket|    To: TEAM21 @ site 1
170216 193019.261|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 35 QUEUED_FOR_COMPUTER_JUDGEMENT 24 min 1466173ms from TEAM21 @ site 1 id Run--7965124167208404080 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193019.261|INFO|Thread-31|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #365 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193019.261|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #365 ) handlePacket
170216 193019.261|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193019.261|INFO|Thread-31|dumpPacket|    To: TEAM21 @ site 1
170216 193019.261|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 35 QUEUED_FOR_COMPUTER_JUDGEMENT 24 min 1466173ms from TEAM21 @ site 1 id Run--7965124167208404080 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193019.571|INFO|Thread-32|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #369 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193019.571|INFO|Thread-32|dumpPacket|Packet RUN_JUDGEMENT (Seq #369 ) recieveObject
170216 193019.572|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193019.572|INFO|Thread-32|dumpPacket|    To: TEAM21 @ site 1
170216 193019.572|INFO|Thread-32|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193019.572|INFO|Thread-32|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-1942432814859481661
170216 193019.573|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 35 JUDGED 24 min 1466173ms from TEAM21 @ site 1 id Run--7965124167208404080 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193019.573|INFO|Thread-32|info|handlePacket start Packet[RUN_JUDGEMENT] #369 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193019.573|INFO|Thread-32|dumpPacket|Packet RUN_JUDGEMENT (Seq #369 ) handlePacket
170216 193019.573|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193019.574|INFO|Thread-32|dumpPacket|    To: TEAM21 @ site 1
170216 193019.574|INFO|Thread-32|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193019.574|INFO|Thread-32|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord-1942432814859481661
170216 193019.574|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 35 JUDGED 24 min 1466173ms from TEAM21 @ site 1 id Run--7965124167208404080 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193020.369|INFO|Thread-32|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #369 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193024.708|INFO|Thread-31|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #365 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193106.476|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193106.477|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #11 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193106.477|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #11 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193106.498|INFO|Thread-34|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #377 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193106.498|INFO|Thread-34|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #377 ) recieveObject
170216 193106.499|INFO|Thread-34|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193106.499|INFO|Thread-34|dumpPacket|    To: TEAM21 @ site 1
170216 193106.499|INFO|Thread-34|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 37 QUEUED_FOR_COMPUTER_JUDGEMENT 25 min 1513408ms from TEAM21 @ site 1 id Run--7157217763964174554 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193106.499|INFO|Thread-34|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #377 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193106.499|INFO|Thread-34|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #377 ) handlePacket
170216 193106.499|INFO|Thread-34|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193106.499|INFO|Thread-34|dumpPacket|    To: TEAM21 @ site 1
170216 193106.499|INFO|Thread-34|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 37 QUEUED_FOR_COMPUTER_JUDGEMENT 25 min 1513408ms from TEAM21 @ site 1 id Run--7157217763964174554 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193106.889|INFO|Thread-35|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #381 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193106.889|INFO|Thread-35|dumpPacket|Packet RUN_JUDGEMENT (Seq #381 ) recieveObject
170216 193106.889|INFO|Thread-35|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193106.889|INFO|Thread-35|dumpPacket|    To: TEAM21 @ site 1
170216 193106.890|INFO|Thread-35|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193106.890|INFO|Thread-35|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--7223791023696696135
170216 193106.890|INFO|Thread-35|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 37 JUDGED 25 min 1513408ms from TEAM21 @ site 1 id Run--7157217763964174554 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193106.890|INFO|Thread-35|info|handlePacket start Packet[RUN_JUDGEMENT] #381 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193106.891|INFO|Thread-35|dumpPacket|Packet RUN_JUDGEMENT (Seq #381 ) handlePacket
170216 193106.891|INFO|Thread-35|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193106.891|INFO|Thread-35|dumpPacket|    To: TEAM21 @ site 1
170216 193106.892|INFO|Thread-35|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
170216 193106.892|INFO|Thread-35|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No - Wrong Answer--8055481523324589536 id JudgementRecord--7223791023696696135
170216 193106.893|INFO|Thread-35|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 37 JUDGED 25 min 1513408ms from TEAM21 @ site 1 id Run--7157217763964174554 problem A--5986129796115654838 lang GNU C++--8869940188041354309
170216 193107.656|INFO|Thread-35|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #381 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193109.357|INFO|Thread-34|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #377 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193214.687|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A GNU C++ file: /home/pc-65304/dc/main.c
170216 193214.689|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #12 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193214.689|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #12 TEAM21 @ site 1 -> SERVER0 @ site 1
170216 193214.709|INFO|Thread-37|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #389 SERVER0 @ site 1 -> TEAM21 @ site 1
170216 193214.709|INFO|Thread-37|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #389 ) recieveObject
170216 193214.709|INFO|Thread-37|dumpPacket|  From: SERVER0 @ site 1 (pc65304-BM1AF-BP1AF-BM6AF @ 127.0.1.1) (Contest Id: Default-5982225616393543329)
170216 193214.709|INFO|Thread-37|dumpPacket|    To: TEAM21 @ site 1
